Best Price,Per Amount,Single Price,Product Name,Link,Category,Varietal,Size,Standard Drinks,Alcohol Volume,Country,Brand Name,Closure,Whisky Style,Age,Region,Current Vintage,State,Wine Style,Vegan Friendly,Beer Style,Organic,Food Match,Wine Maker,Spirit Style,Wine Body,Cellar Release,Cider Style,Langtons Classified
$17.900000000000002,6,$18.99,Elegante Amontillado,https://www.danmurphys.com.au/product/DM_178129/gonzalez-byass-elegante-amontillado,Sherry Apera,Sherry,750mL,10.1,17.0% (Non Vintage),Spain,Gonzalez Byass,,,,Andalucia,Non Vintage*,,Sweet,,,,,,,,,,
$18.99,1,$18.99,Elegante Fino,https://www.danmurphys.com.au/product/DM_86117/gonzalez-byass-elegante-fino,Sherry Apera,Sherry,750mL,8.8,15.0% (Non Vintage),Spain,Gonzalez Byass,Cork,,,Andalucia,Non Vintage*,,Sweet,,,,,,,,,,
$18.99,1,$18.99,Elegante Sweet Cream,https://www.danmurphys.com.au/product/DM_86118/gonzalez-byass-elegante-sweet-cream,Sherry Apera,Sherry,750mL,10.1,17.0% (Non Vintage),Spain,Gonzalez Byass,Cork,,,Andalucia,Non Vintage*,,Sweet,,,,,,,,,,
$29.95,1,$29.95,Tio Pepe Fino,https://www.danmurphys.com.au/product/DM_78195/gonzalez-byass-tio-pepe-fino,Sherry Apera,Sherry,750mL,8.9,15.0% (Non Vintage),Spain,Gonzalez Byass,Cork,,,Andalucia,Non Vintage,,Sweet,,,,,,,,,,
$19.25,1,$19.25,Fino del Puerto 375mL,https://www.danmurphys.com.au/product/DM_ER_1000002929_GC1/gutierrez-colosia-fino-del-puerto-375ml,Sherry Apera,Palamino,375mL,4.4,15,Spain,Gutierrez Colosia,Screw Cap,,,Jerez,Screw Cap,WNE,Other Fortifieds,,,,,,,,,,
$23.8,1,$23.8,Bristol Cream Sherry,https://www.danmurphys.com.au/product/DM_72332/harveys-bristol-cream-sherry,Sherry Apera,Sherry,750mL,10,17.5%,Spain,Harveys,Cork,,,Andalucia,Non Vintage,,Sweet,,,,,,,,,,
$45.6,1,$45.6,Finest Full Rich 5 YO Madeira,https://www.danmurphys.com.au/product/DM_431395/henriques-henriques-finest-full-rich-5-yo-madeira,Sherry Apera,Verdelho,750mL,11,19%,Portugal,Henriques & Henriques,Cork,,,Madeira,Non Vintage,,Sweet,,,,,,,,,,
$18.099999999999998,6,$18.1,Cream Sherry,https://www.danmurphys.com.au/product/DM_430827/jerez-real-tesoro-cream-sherry,Sherry Apera,Palamino,750mL,10.4,17.50%,Spain,Jerez Real Tesoro,Screw Cap,,,Jerez,Non Vintage,,Sweet,,,,,,,,,,
$21.9,1,$21.9,Medium Dry Sherry,https://www.danmurphys.com.au/product/DM_430829/jerez-real-tesoro-medium-dry-sherry,Sherry Apera,Palomino,750mL,10.4,17.50%,Spain,Jerez Real Tesoro,Screw Cap,,,Jerez,Non Vintage,,Sweet,,,,,,,,,,
$35.199999999999996,6,$35.2,Pedro Ximenex,https://www.danmurphys.com.au/product/DM_430845/jerez-real-tesoro-pedro-ximenex,Sherry Apera,Pedro Ximenez,750mL,10.4,17.50%,Spain,Jerez Real Tesoro,Screw Cap,,,Jerez,Non Vintage,,Sweet,,,,,,,,,,
$47.5,1,$47.5,Don Nuno Dr Oloroso,https://www.danmurphys.com.au/product/DM_448743/lustau-don-nuno-dr-oloroso,Sherry Apera,Palomino,750mL,11.8,20.00%,Spain,Lustau,Cork,,,Jerez,Non Vintage,,Sweet,,,,,,,,,,
$28.5,1,$28.5,Fino 'Jarana',https://www.danmurphys.com.au/product/DM_448883/lustau-fino-jarana-,Sherry Apera,Palomino,750mL,8.9,15.00%,Spain,Lustau,Screw Cap,,,,Non Vintage,,Sweet,,,,,,,,,,
$32.3,1,$32.3,Light Manzanilla,https://www.danmurphys.com.au/product/DM_448887/lustau-light-manzanilla,Sherry Apera,Palomino,750mL,8.9,15.00%,Spain,Lustau,Screw Cap,,,Jerez,Non Vintage,,Sweet,,,,,,,,,,
$32.3,1,$32.3,Los Arcos Amontillado,https://www.danmurphys.com.au/product/DM_448744/lustau-los-arcos-amontillado,Sherry Apera,Palomino,750mL,10.9,18.50%,Spain,Lustau,Cork,,,,Non Vintage,,Sweet,,,,,,,,,,
$47.5,1,$47.5,San Emilio Pedro Ximenez,https://www.danmurphys.com.au/product/DM_448766/lustau-san-emilio-pedro-ximenez,Sherry Apera,Pedro Ximenez,750mL,10.1,17.00%,Spain,Lustau,Cork,,,,Non Vintage,,Sweet,,,,,,,,,,
$26.95,1,$26.95,San Emilio Pedro Ximenez 375mL,https://www.danmurphys.com.au/product/DM_448950/lustau-san-emilio-pedro-ximenez-375ml,Sherry Apera,Pedro Ximenez,375mL,5,17.00%,Spain,Lustau,Cork,,,Sherry,Non Vintage,,Sweet,,,,,,,,,,
$6.7,1,$6.7,Cream Apera,https://www.danmurphys.com.au/product/DM_73014/mcwilliam-s-cream-apera,Sherry Apera,Apera,750mL,11,18.0%,Australia,McWilliam's,Screw Cap,,,Hunter Valley,Non Vintage,New South Wales,Sweet,,,,,,,,,,
$13.3,1,$13.3,Cream Apera 2L,https://www.danmurphys.com.au/product/DM_73328/mcwilliam-s-cream-apera-2l,Sherry Apera,Apera,2L,28,18.0% (Non Vintage),Australia,McWilliam's,Screw Cap,,,,Non Vintage*,New South Wales,Sweet,,,,,McWilliams wines,,,,,
$11.4,1,$11.4,Hanwood Estate Classic Medium Dry Apera,https://www.danmurphys.com.au/product/DM_904809/mcwilliam-s-hanwood-estate-classic-medium-dry-apera,Sherry Apera,Apera,750mL,11,18.5%,Australia,McWilliam's,Screw Cap,,,,Non Vintage,New South Wales,Sweet,,,,,,,,,,
$11.4,1,$11.4,Hanwood Estate Classic Medium Sweet Apera,https://www.danmurphys.com.au/product/DM_904812/mcwilliam-s-hanwood-estate-classic-medium-sweet-apera,Sherry Apera,Apera,750mL,11,18.5%,Australia,McWilliam's,Screw Cap,,,,Non Vintage,New South Wales,Sweet,,,,,,,,,,
$6.7,1,$6.7,Medium Dry Apera,https://www.danmurphys.com.au/product/DM_28458/mcwilliam-s-medium-dry-apera,Sherry Apera,Apera,750mL,11,18%,Australia,McWilliam's,Screw Cap,,,,Non Vintage,New South Wales,Sweet,,,,,,,,,,
$6.7,1,$6.7,Royal Reserve Dry Apera,https://www.danmurphys.com.au/product/DM_73011/mcwilliam-s-royal-reserve-dry-apera,Sherry Apera,Apera,750mL,11,18.0% (Non Vintage),Australia,McWilliam's,Screw Cap,,,,Non Vintage*,New South Wales,Sweet,,,,,,,,,,
$13.3,1,$13.3,Royal Reserve Dry Sherry 2L,https://www.danmurphys.com.au/product/DM_73325/mcwilliam-s-royal-reserve-dry-sherry-2l,Sherry Apera,Apera,2L,28,18.0% (Non Vintage),Australia,McWilliam's,Screw Cap,,,,Non Vintage*,New South Wales,Sweet,,,,,McWilliams wines,,,,,
$13.3,1,$13.3,Royal Reserve Medium Dry 2L,https://www.danmurphys.com.au/product/DM_5139/mcwilliam-s-royal-reserve-medium-dry-2l,Sherry Apera,Apera,2L,28,18.0% (Non Vintage),Australia,McWilliam's,Screw Cap,,,,Non Vintage*,New South Wales,Sweet,,,,,McWilliams wines,,,,,
$13.3,1,$13.3,Royal Reserve Sweet 2L,https://www.danmurphys.com.au/product/DM_73327/mcwilliam-s-royal-reserve-sweet-2l,Sherry Apera,Apera,2L,28,18.0% (Non Vintage),Australia,McWilliam's,Screw Cap,,,,Non Vintage*,New South Wales,Sweet,,,,,,,,,,
$6.7,1,$6.7,Royal Reserve Sweet Apera,https://www.danmurphys.com.au/product/DM_73013/mcwilliam-s-royal-reserve-sweet-apera,Sherry Apera,Apera,750mL,11,18.0% (Non Vintage),Australia,McWilliam's,Screw Cap,,,,Non Vintage*,New South Wales,Sweet,,,,,McWilliams wines,,,,,
$6.6000000000000005,12,$6.65,Semi Sweet Apera,https://www.danmurphys.com.au/product/DM_73012/mcwilliam-s-semi-sweet-apera,Sherry Apera,Apera,750mL,11,18.0% (Non Vintage),Australia,McWilliam's,Screw Cap,,,,Non Vintage*,New South Wales,Sweet,,,,,,,,,,
$17.99,6,$18.99,CREAM OSBORNE,https://www.danmurphys.com.au/product/DM_ER_1000003914_OSBCRE/osborne-cream-osborne,Sherry Apera,Sherry,750mL,10,17%,Spain,Osborne,Screw Cap,,,,,,Semi Sweet,,,,,,,,,,
$17.99,6,$18.99,MEDIUM OSBORNE,https://www.danmurphys.com.au/product/DM_ER_1000003914_OSBMED/osborne-medium-osborne,Sherry Apera,Sherry,750mL,10,17%,Spain,Osborne,Screw Cap,,,,,,Semi Sweet,,,,,,,Full Bodied,,,
$33.166666666666664,6,$38.9,Medium 10RF,https://www.danmurphys.com.au/product/DM_ER_1000003914_OSB10RF/osborne-medium-10rf,Sherry Apera,Sherry,750mL,9.9,17%,Spain,Osborne,Screw Cap,,,Jerez,,,Semi Dry,,,,,Osborne,,Medium Bodied,,,
$33.166666666666664,6,$38.9,Pedro Ximenez (Px),https://www.danmurphys.com.au/product/DM_ER_1000003914_OSPX/osborne-pedro-ximenez-px-,Sherry Apera,sherry,750mL,8.8,17%,Spain,Osborne,Screw Cap,,,Jerez,,,,,,,,Osborne,,Full Bodied,,,
$54.199999999999996,6,$54.2,Cardenal Cisneros Pedro Ximenez,https://www.danmurphys.com.au/product/DM_911750/romate-cardenal-cisneros-pedro-ximenez,Sherry Apera,Sherry,750mL,11,18.0% (Non Vintage),Spain,Romate,Cork,,,Andalucia,Non Vintage*,,Sweet,,,,,,,,,,
$42.35,6,$46.2,Cream Iberia,https://www.danmurphys.com.au/product/DM_ER_1000002929_R1CRM/sanchez-romate-cream-iberia,Sherry Apera,Sherry,750mL,10.7,18,Spain,Sanchez Romate,Cork,,,DO Jerez,Cork,WNE,Other Fortifieds,,,,,,,,,,
$23.88,1,$23.88,DP 38 Apera 500mL,https://www.danmurphys.com.au/product/DM_916269/seppeltsfield-dp-38-apera-500ml,Sherry Apera,Apera,500mL,8.5,21.5% (Non Vintage),Australia,Seppeltsfield,Screw Cap,,,,Non Vintage*,South Australia,Sweet,,,,,,,,,,
$20.88,1,$20.88,DP116 Aged Flor 500mL,https://www.danmurphys.com.au/product/DM_916266/seppeltsfield-dp116-aged-flor-500ml,Sherry Apera,Apera,500mL,8.6,21.50%,Australia,Seppeltsfield,Screw Cap,,,Barossa Valley,Non Vintage,South Australia,Sweet,,,,,,,,,,
$19.88,1,$19.88,DP117 Fino 500mL,https://www.danmurphys.com.au/product/DM_916265/seppeltsfield-dp117-fino-500ml,Sherry Apera,Apera,500mL,6.1,15.5%,Australia,Seppeltsfield,Screw Cap,,,Barossa Valley,Non Vintage,South Australia,Sweet,,,,,,,,,,
$39.9,1,$39.9,Don José Oloroso,https://www.danmurphys.com.au/product/DM_322258/s-nchez-romate-don-jos-oloroso,Sherry Apera,Sherry,750mL,11,18.0% (Non Vintage),Spain,Sánchez Romate,Cork,,,Andalucia,Non Vintage*,,Sweet,,,,,,,,,,
$38.0,1,$38.0,Iberia Cream Sherry,https://www.danmurphys.com.au/product/DM_322261/s-nchez-romate-iberia-cream-sherry,Sherry Apera,Sherry,750mL,11,18.00%,Spain,Sánchez Romate,Cork,,,Andalucia,Non Vintage,,Sweet,,,,,,,,,,
$39.9,1,$39.9,NPU Amontillado,https://www.danmurphys.com.au/product/DM_322255/s-nchez-romate-npu-amontillado,Sherry Apera,Sherry,750mL,11,19.0% (Non Vintage),Spain,Sánchez Romate,Cork,,,Andalucia,Non Vintage*,,Sweet,,,,,,,,,,
$35.9,1,$35.9,Regente Palo Cortado,https://www.danmurphys.com.au/product/DM_322287/s-nchez-romate-regente-palo-cortado,Sherry Apera,Sherry,750mL,11,20.00%,Spain,Sánchez Romate,Cork,,,Andalucia,,,Sweet,,,,,,,,,,
$57.0,1,$57.0,Don PX Gran Reserva Pedro Ximinez 375mL,https://www.danmurphys.com.au/product/DM_710541/toro-albal-don-px-gran-reserva-pedro-ximinez-375ml,Sherry Apera,Sherry,375mL,5,17.0% (Non Vintage),Spain,Toro Albalá,Cork,,,,Non Vintage*,,Sweet,,,,,,,,,,
$18.099999999999998,12,$18.1,Inocente Fino 375mL,https://www.danmurphys.com.au/product/DM_457027/valdespino-inocente-fino-375ml,Sherry Apera,Palomino,375mL,4.4,15%,Spain,Valdespino,Screw Cap,,,Jerez,Non Vintage,,Sweet,,,,,,,,,,
$13.299999999999999,12,$13.3,La Guita Manzanilla 375mL,https://www.danmurphys.com.au/product/DM_901452/valdespino-la-guita-manzanilla-375ml,Sherry Apera,Palomino,375mL,5.3,18.00%,Spain,Valdespino,Screw Cap,,,Jerez,Non Vintage,,Sweet,,,,,,,,,,
$26.599999999999998,6,$26.95,Pedro Ximenez Yellow Label,https://www.danmurphys.com.au/product/DM_450686/valdespino-pedro-ximenez-yellow-label,Sherry Apera,Sherry,750mL,10.1,17.00%,Spain,Valdespino,Cork,,,Jerez,Non Vintage,,Sweet,,,,,,,,,,
$44.699999999999996,12,$44.7,VOS Medium Oloroso Solera 375mL,https://www.danmurphys.com.au/product/DM_448962/valdespino-vos-medium-oloroso-solera-375ml,Sherry Apera,Sherry,375mL,11.8,20.00%,Spain,Valdespino,Cork,,,Andalucia,Non Vintage,,Sweet,,,,,,,,,,
$9.0,1,$9.0,Dry Sack Sherry,https://www.danmurphys.com.au/product/DM_50055/william-and-humbert-dry-sack-sherry,Sherry Apera,Sherry,750mL,11.5,18.70%,Spain,William and Humbert,Cork,,,Andalucia,,,Sweet,,,,,,,,,,
$61.8,1,$61.8,Coonawarra Pedro Ximenez 500mL,https://www.danmurphys.com.au/product/DM_810845/wynns-coonawarra-pedro-ximenez-500ml,Sherry Apera,Pedro Ximenez,500mL,6.7,17%,Australia,Wynns,,,,Coonawarra,,South Australia,,,,,,,,,,,
$6.489999999999999,12,$6.49,Semillon Sauvignon Blanc 2019,https://www.danmurphys.com.au/product/DM_ER_2000003527_2MSSB/2-monkey-semillon-sauvignon-blanc-2019,Semillon Sauvignon Blanc,Semillon Sauvignon Blanc,750mL,7.11,11.5%,Australia,2 Monkey,Screw Cap,,,Riverina,2019,New South Wales,Dry,,,,,,,,,,
$17.0,1,$17.0,After Hours Sauvignon Blanc Semillon,https://www.danmurphys.com.au/product/DM_ER_2000003285_AHSBS16/after-hours-after-hours-sauvignon-blanc-semillon,Semillon Sauvignon Blanc,Sauvignon Blanc & Semillon,750mL,7.4,12.5%,Australia,After Hours,Screw Cap,,,Margaret River,2016,Western Australia,Dry,,,,Pasta,Phil Potter,,Medium Bodied,,,
$9.0,1,$9.0,Sauvignon Blanc Semillon,https://www.danmurphys.com.au/product/DM_711692/amelia-park-sauvignon-blanc-semillon,Semillon Sauvignon Blanc,Sauvignon Blanc Semillon,750mL,6.8,12.5% (2015),Australia,Amelia Park,Screw Cap,,,Margaret River,2015*,Western Australia,Dry,,,,,Jeremy Gordon,,,,,
$50.0,6,$55.0,Limited Clare Valley Semillon Riesling 2018,https://www.danmurphys.com.au/product/DM_ER_1000004375_ANTSR18/antiquarian-limited-clare-valley-semillon-riesling-2018,Semillon Sauvignon Blanc,Semillon Riesling,750mL,8,13.5%,Australia,Antiquarian,Cork,,,Clare Valley,2018,South Australia,Semi Dry,true,,,Seafood,Peter Gajewski,,Light Bodied,,,
$23.0,1,$23.0,Semillon Sauvignon Blanc 2018,https://www.danmurphys.com.au/product/DM_ER_1000006410_AUD16SSB/audrey-wilkinson-semillon-sauvignon-blanc-2018,Semillon Sauvignon Blanc,Semillon Sauvignon B,750mL,6.8,11.5,Australia,Audrey Wilkinson,Screw Cap,,,Hunter Valley/Adelaide Hills,2017,,Semillon Sauvignon B,,,,,,,,,,
$4.666666666666667,6,$0.0,Semillon Sauvignon Blanc 2019,https://www.danmurphys.com.au/product/DM_ER_2000003598_SSB-2019/blueberry-hill-vineyard-semillon-sauvignon-blanc-2019,Semillon Sauvignon Blanc,Semillon Sauvignon Blanc,750mL,7.1,12%,Australia,Blueberry Hill Vineyard,Screw Cap,,,Hunter Valley,2019,New South Wales,Dry,,,,Seafood,SIlkman's Winemaking,,Light Bodied,,,
$16.5,12,$19.0,Harlequin Sauvignon Blanc Semillon 2019,https://www.danmurphys.com.au/product/DM_ER_2000003558_19SBSHLQ7L/brokenwood-wines-harlequin-sauvignon-blanc-semillon-2019,Semillon Sauvignon Blanc,Sauvignon Blanc Semillon,750mL,6.8,11.5%,Australia,Brokenwood Wines,Screw Cap,,,Multi-Regional Blend,2019,New South Wales,,,,,Seafood,Stuart Hordern,,Light Bodied,,,
$19.99,1,$19.99,Sauvignon Blanc Semillon,https://www.danmurphys.com.au/product/DM_709115/butler-crest-sauvignon-blanc-semillon,Semillon Sauvignon Blanc,Sauvignon Blanc Semillon,750mL,7.7,13.0% (2010),Australia,Butler Crest,Screw Cap,,,Margaret River,2010*,Western Australia,Dry,,,,,,,,,,
$7.0,12,$14.0,Tandem Sauvignon Blanc Semillon 2019,https://www.danmurphys.com.au/product/DM_ER_2000003422_WX2559/byron-and-harold-tandem-sauvignon-blanc-semillon-2019,Semillon Sauvignon Blanc,Sauvignon Blanc Semillon,750mL,7.7,13%,Australia,Byron and Harold,Screw Cap,,,Great Southern,2019,Western Australia,,,,,,,,,,,
$23.991666666666664,12,$29.99,Semillon Sauvignon Blanc Reserve Margaret River 2014,https://www.danmurphys.com.au/product/DM_ER_1000007652_CGRESSSB14/chapman-grove-semillon-sauvignon-blanc-reserve-margaret-river-20,Semillon Sauvignon Blanc,Semillon Sauvignon B,750mL,7.4,12.5,Australia,Chapman Grove,Screw Cap,,,,,,,,,,,,,,,,
$10.666666666666666,6,$12.0,Maison Riviere Chateau Baratet,https://www.danmurphys.com.au/product/DM_ER_1000007197_2-16-BART-BDX-W/chateau-baratet-maison-riviere-chateau-baratet,Semillon Sauvignon Blanc,,750mL,7.5,12.5,France,Chateau Baratet,Cork,,,Bordeaux,2016,,,,,,,Pierre Riviere,,,,,
$16.0,6,$16.1,Cotes de Bergerac,https://www.danmurphys.com.au/product/DM_ER_1000007197_2-16-BEAD-BRG-W/chateau-beautrand-cotes-de-bergerac,Semillon Sauvignon Blanc,,750mL,7.5,11.5,France,Chateau Beautrand,Cork,,,Bordeaux,2016,,,,,,,Pierre Riviere,,,,,
$23.8,12,$0.0,White 2016,https://www.danmurphys.com.au/product/DM_ER_1000003317_CMW/chateau-mallevieille-white-2016,Semillon Sauvignon Blanc,White Blend,750mL,7.7,13.1,France,Chateau Mallevieille,Cork,,,,,,White Blend,,,,,,,,,,
$12.166666666666666,6,$13.7,Entre Deux Mers,https://www.danmurphys.com.au/product/DM_ER_1000007197_2-16-LAUY-DXM-W/chateau-tertre-de-la-entre-deux-mers,Semillon Sauvignon Blanc,,750mL,7.5,13,France,Chateau Tertre De La,Cork,,,Bordeaux,2016,,,,,,,Pierre Riviere,,,,,
$33.3,1,$33.3,Bordeaux Blanc 2011,https://www.danmurphys.com.au/product/DM_450526/clarendelle-inspired-by-haut-brion-bordeaux-blanc-2011,Semillon Sauvignon Blanc,Semillon Sauvignon Blanc,750mL,7.4,12.50%,France,Clarendelle Inspired By Haut Brion,Cork,,,Bordeaux,2011*,,Dry,,,,,,,,,,
$25.65,1,$25.65,Sauvignon Blanc Semillon,https://www.danmurphys.com.au/product/DM_779807/clonakilla-sauvignon-blanc-semillon,Semillon Sauvignon Blanc,White Blend,750mL,7.4,12.5%,Australia,Clonakilla,Screw Cap,,,Canberra District,2019*,Australian Capital Territory,Dry,,,,,Tim Kirk,,,,,
$7.416666666666667,12,$30.0,Steadfast Semillon Sauvignon Blanc 2017,https://www.danmurphys.com.au/product/DM_ER_1000003656_WMW8287/cormack-and-co-steadfast-semillon-sauvignon-blanc-2017,Semillon Sauvignon Blanc,Semillon Sauvignon Blanc,750mL,7.1,12%,Australia,Cormack And Co,Screw Cap,,,Margaret River,2017,Western Australia,Dry,,,,,,,,,,
$14.9,6,$14.9,Semillon Sauvignon Blanc,https://www.danmurphys.com.au/product/DM_724149/coward-black-semillon-sauvignon-blanc,Semillon Sauvignon Blanc,Semillon Sauvignon Blanc,750mL,7.3,12.4% (2011),Australia,Coward & Black,Screw Cap,,,Margaret River,2011*,Western Australia,Dry,,,,,,,,,,
$7.5,12,$12.99,South Australia Semillon Sauvignon Blanc 2019,https://www.danmurphys.com.au/product/DM_ER_2000003422_WY1159/creswell-south-australia-semillon-sauvignon-blanc-2019,Semillon Sauvignon Blanc,Semillon Sauvignon Blanc,750mL,7.4,12.5%,Australia,Creswell,,,,,2019,South Australia,,,,,,,,,,,
$33.3,1,$33.3,Amber Semillon Sauvignon Blanc,https://www.danmurphys.com.au/product/DM_431265/cullen-amber-semillon-sauvignon-blanc,Semillon Sauvignon Blanc,Semillon Sauvignon Blanc,750mL,8.9,15.0% (2014),Australia,Cullen,Screw Cap,,,Margaret River,2014*,Western Australia,Dry,,,,,,,,,,
$30.39,6,$31.99,Mangan Vineyard Sauvignon Blanc Semillon,https://www.danmurphys.com.au/product/DM_757092/cullen-mangan-vineyard-sauvignon-blanc-semillon,Semillon Sauvignon Blanc,Sauvignon Blanc Semillon,750mL,7.4,12.5%,Australia,Cullen,Screw Cap,,,Margaret River,2017*,Western Australia,Dry,,,true,,,,,,,
$16.5,6,$17.9,Bordeaux,https://www.danmurphys.com.au/product/DM_ER_1000007197_2-13-GONY-STE-W/dame-de-gontey-sweet-bordeaux,Semillon Sauvignon Blanc,,750mL,7.5,13,France,Dame De Gontey Sweet,Cork,,,Bordeaux,2013,,,,,,,Pierre Riviere,,,,,
$7.0,1,$7.0,First Block Semillon Sauvignon Blanc,https://www.danmurphys.com.au/product/DM_729332/de-bortoli-first-block-semillon-sauvignon-blanc,Semillon Sauvignon Blanc,Semillon Sauvignon Blanc,750mL,6.5,11.0%,Australia,De Bortoli,Screw Cap,,,,2017*,,Dry,,,,,,,,,,
$4.7,1,$4.7,Sacred Hill Semillon Sauvignon Blanc,https://www.danmurphys.com.au/product/DM_732530/de-bortoli-sacred-hill-semillon-sauvignon-blanc,Semillon Sauvignon Blanc,Semillon Sauvignon Blanc,750mL,7.4,12.5%,Australia,De Bortoli,Screw Cap,,,,2018*,,Dry,,,,,,,,,,
$5.0,1,$5.0,Sia Semillon Sauvignon Blanc,https://www.danmurphys.com.au/product/DM_692527/de-bortoli-sia-semillon-sauvignon-blanc,Semillon Sauvignon Blanc,Semillon Sauvignon Blanc,750mL,6.5,11%,Australia,De Bortoli,,,,,2017*,,,,,,,,,,,,
$14.2,1,$14.2,Hidden Cave Semillon Sauvignon Blanc,https://www.danmurphys.com.au/product/DM_729734/devil-s-lair-hidden-cave-semillon-sauvignon-blanc,Semillon Sauvignon Blanc,Semillon Sauvignon Blanc,750mL,7.7,13.0% (2013),Australia,Devil's Lair,Screw Cap,,,Margaret River,2013*,Western Australia,Dry,,,,,Oliver Crawford,,,,,
$152.0,1,$152.0,Blanc Pessac-Léognan 2010,https://www.danmurphys.com.au/product/DM_773906/domaine-de-chevalier-blanc-pessac-l-ognan-2010,Semillon Sauvignon Blanc,Sauvignon Blanc Semillon,750mL,7.7,13.00%,France,Domaine De Chevalier,Cork,,,Bordeaux,,,Dry,,,,,,,,,,
$137.75,1,$137.75,Blanc Pessac-Léognan 2008,https://www.danmurphys.com.au/product/DM_382754/domaine-de-chevalier-blanc-pessac-l-ognan-2008,Semillon Sauvignon Blanc,Sauvignon Blanc Semillon,750mL,8,13.50%,France,Domaine de Chevalier,Cork,,,Bordeaux,2008,,Dry,,,,,,,,,,
$9.0,12,$15.0,Dreaming Dog Semillon Sauvignon Blanc 2017,https://www.danmurphys.com.au/product/DM_ER_1000007652_DDSSB17/dreaming-dog-dreaming-dog-semillon-sauvignon-blanc-2017,Semillon Sauvignon Blanc,Semillon Sauvignon B,750mL,7.4,12.5,Australia,Dreaming Dog,Screw Cap,,,Margaret River,,,,,,,,,,,,,
$22.8,1,$22.8,Artifacts Sauvignon Blanc Semillon,https://www.danmurphys.com.au/product/DM_787353/driftwood-artifacts-sauvignon-blanc-semillon,Semillon Sauvignon Blanc,Sauvignon Blanc Semillon,750mL,8.0 (2013),13.4% (2013),Australia,Driftwood,Screw Cap,,,Margaret River,2013*,Western Australia,Dry,,,,,,,,,,
$20.0,1,$20.0,Blue Sky Sauvignon Blanc/Semillon,https://www.danmurphys.com.au/product/DM_ER_1000006495_3701/epic-negociants-blue-sky-sauvignon-blanc-semillon,Semillon Sauvignon Blanc,Sauvignon Blanc Semillon,750mL,7.7,13%,Australia,Epic Negociants,Screw Cap,,,Margaret River,2019,Western Australia,Dry,true,,,Seafood,A Browne,,Light Bodied,,,
$18.99,1,$18.99,Gneissic Rock Margaret River Sauvignon Blanc Semillon 2017,https://www.danmurphys.com.au/product/DM_710190/epic-negociants-gneissic-rock-margaret-river-sauvignon-blanc-semil,Semillon Sauvignon Blanc,,750mL,7.4,12.5%,Australia,Epic Negociants,Screw Cap,,,Margaret River,2017,Western Australia,Dry,,,,,,,,,,
$13.9,1,$13.9,Expressions Fresh As A Daisy Semillon Sauvignon Blanc,https://www.danmurphys.com.au/product/DM_826824/evans-tate-expressions-fresh-as-a-daisy-semillon-sauvignon-bl,Semillon Sauvignon Blanc,Semillon Sauvignon Blanc,750mL,7.4,12.5%,Australia,Evans & Tate,Screw Cap,,,,2017*,New South Wales,Dry,,,,,,,,,,
$20.79,1,$20.79,Semillon Sauvignon Blanc 2018,https://www.danmurphys.com.au/product/DM_ER_1000007661_FESSB18D/fermoy-estate-semillon-sauvignon-blanc-2018,Semillon Sauvignon Blanc,Semillon Sauvignon Blanc,750mL,7.6,12.5%,Australia,Fermoy Estate,Screw Cap,,,Margaret River,2018,Western Australia,,,,,,,,,,,
$14.99,1,$14.99,Sauvignon Blanc Semillon 2017,https://www.danmurphys.com.au/product/DM_ER_2000003261_FMSBS/five-moons-sauvignon-blanc-semillon-2017,Semillon Sauvignon Blanc,SBS Sauvignon Blanc Semillon,750mL,7,12.8%,Australia,Five Moons,Screw Cap,,,Margaret River,,Western Australia,Dry,,,,,,,Light Bodied,,,
$7.5,12,$17.8,Sauvignon Blanc Semillon 2019,https://www.danmurphys.com.au/product/DM_ER_2000003634_CKB-19FTSBS/five-trees-sauvignon-blanc-semillon-2019,Semillon Sauvignon Blanc,Sauvignon Blanc Semillon,750mL,7.4,12.5%,Australia,Five Trees,Screw Cap,,,Margaret River,2019,Western Australia,Dry,true,,,,Andrew Dawson,,Medium Bodied,,,
$15.895000000000001,12,$22.0,Sauvignon Semillon Blanc,https://www.danmurphys.com.au/product/DM_ER_2000003490_PW18SBS/flying-fish-cove-sauvignon-semillon-blanc,Semillon Sauvignon Blanc,Sauvignon Blanc Semillon SBS,750mL,7.4,12.5%,Australia,Flying Fish Cove,Screw Cap,,,Margaret River,2018,Western Australia,Dry,,,,Seafood,Flying Fish Cove,,,,,
$9.5,1,$9.5,Semillon Sauvignon Blanc,https://www.danmurphys.com.au/product/DM_489399/forest-trail-semillon-sauvignon-blanc,Semillon Sauvignon Blanc,Semillon Sauvignon Blanc,750mL,7.4,12.5%,Australia,Forest Trail,Screw Cap,,,Margaret River,2017*,Western Australia,Dry,,,,,,,,,,
$19.0,6,$20.9,Lifestyle Semillon Sauvignon Blanc,https://www.danmurphys.com.au/product/DM_908020/forester-estate-lifestyle-semillon-sauvignon-blanc,Semillon Sauvignon Blanc,Semillon Sauvignon Blanc,750mL,7.4,12.5%,Australia,Forester Estate,Screw Cap,,,Margaret River,2019*,Western Australia,Dry,,,,,,,,,,
